Index, pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,ObjName
252,-2,1,-14,0,32.9867,0,Flor_I_one
253,-2,1,-12,0,32.9867,0,Flor
254,14,1,-7,0,36.1283,0,Wall
255,14,1,-9,0,36.1283,0,Wall
256,14,1,-11,0,36.1283,0,Wall
257,14,1,-13,0,36.1283,0,Wall
258,11,1,-14,0,37.6991,0,Wall
259,9,1,-14,0,37.6991,0,Wall
260,7,1,-14,0,37.6991,0,Wall
261,5,1,-14,0,37.6991,0,Wall
262,3,1,-14,0,37.6991,0,Wall
263,1,1,-14,0,37.6991,0,Wall
264,0,1,-15,0,48.6947,0,Wall
265,0,1,-14,0,50.2655,0,Pillar
266,0,1,-23,0,51.8363,0,Wall
267,13,1,-14,0,113.097,0,Wall
268,14,1,-23,0,117.81,0,Wall
269,-8,1,-22,0,147.655,0,Flor_I_one
270,-8,1,-20,0,147.655,0,Flor
271,0,1,-2,0,6.28319,0,Flor
272,0,1,0,0,6.28319,0,Flor_I_one
273,20,1,-23,0,17.2788,0,Wall_out
274,20,1,-21,0,17.2788,0,Wall_out
275,20,1,-19,0,17.2788,0,Wall_out
276,20,1,-17,0,17.2788,0,Wall_out
277,20,1,-15,0,17.2788,0,Wall_out
278,20,1,-13,0,17.2788,0,Wall_out
279,20,1,-11,0,17.2788,0,Wall_out
280,20,1,-9,0,17.2788,0,Wall_out
281,18,1,-22,0,53.4071,0,Flor_I_one
282,18,1,0,0,56.5487,0,Flor_L_one
283,18,1,0,0,58.1195,0,Flor_I_one
284,18,1,-2,0,58.1195,0,Flor_I_one
285,18,1,-4,0,58.1195,0,Flor_I_one
286,18,1,-6,0,58.1195,0,Flor_I_one
287,18,1,-8,0,58.1195,0,Flor_I_one
288,18,1,-10,0,58.1195,0,Flor_I_one
289,18,1,-12,0,58.1195,0,Flor_I_one
290,18,1,-14,0,58.1195,0,Flor_I_one
291,18,1,-16,0,58.1195,0,Flor_I_one
292,18,1,-18,0,58.1195,0,Flor_I_one
293,18,1,-20,0,58.1195,0,Flor_I_one
294,18,1,-22,0,64.4027,0,Flor_L_one
295,20,1,1,0,67.5443,0,Wall_out
296,20,1,-1,0,67.5443,0,Wall_out
297,20,1,-3,0,67.5443,0,Wall_out
298,20,1,-5,0,67.5443,0,Wall_out
299,20,1,-7,0,86.3938,0,Wall_out
300,-18,1,0,0,119.38,0,Flor_I_one
301,-18,1,0,0,124.093,0,Flor_L_one
302,-18,1,-2,0,124.093,0,Flor_I_one
303,-18,1,-4,0,124.093,0,Flor_I_one
304,-18,1,-6,0,124.093,0,Flor_I_one
305,-18,1,-8,0,124.093,0,Flor_I_one
306,-18,1,-10,0,124.093,0,Flor_I_one
307,-18,1,-12,0,124.093,0,Flor_I_one
308,-18,1,-14,0,124.093,0,Flor_I_one
309,-18,1,-16,0,124.093,0,Flor_I_one
310,-18,1,-18,0,124.093,0,Flor_I_one
311,-18,1,-20,0,124.093,0,Flor_I_one
312,-18,1,-22,0,135.088,0,Flor_L_one
313,-18,1,-22,0,136.659,0,Flor_I_one
314,-16,1,-19,0,141.372,0,UpDownFloor
315,-20,1,-23,0,146.084,0,Wall_out
316,-20,1,-21,0,146.084,0,Wall_out
317,-20,1,-19,0,146.084,0,Wall_out
318,-20,1,-17,0,146.084,0,Wall_out
319,-20,1,-15,0,146.084,0,Wall_out
320,-20,1,-13,0,146.084,0,Wall_out
321,-20,1,-11,0,146.084,0,Wall_out
322,-20,1,-7,0,146.084,0,Wall_out
323,-20,1,-5,0,146.084,0,Wall_out
324,-20,1,-3,0,146.084,0,Wall_out
325,-20,1,-1,0,146.084,0,Wall_out
326,-17,1,2,0,147.655,0,Wall_out
327,-20,1,-9,0,164.934,0,Wall_out
328,-19,1,-12,0,179.071,0,Wall
329,-16,1,-12,0,15.708,0,OpenDoor
330,-8,3,-25,0,20.4204,0,Goal
331,2,1,0,0,6.28319,0,Flor_I_one
332,2,1,-2,0,6.28319,0,Flor
333,17,1,-20,0,7.85398,0,Sayaka_s
334,17,1,-15,0,12.5664,0,Towa_s
335,-1,1,2,0,109.956,0,Wall_out
336,-20,1,1,0,114.668,0,Wall_out
337,20,1,2,0,114.668,0,Pillar
338,-20,1,2,0,119.38,0,Pillar
339,-20,1,-24,0,130.376,0,Pillar
340,20,1,-24,0,141.372,0,Pillar
341,-0,1,-24,0,144.513,0,Flor
342,2,1,2,0,9.42478,0,Entrance_close
343,-8,1,-24,0,18.8496,0,Entrance
344,-20,1,-26,0,18.8496,0,Ground
345,-22,1,-26,0,18.8496,0,Ground
346,-22,1,-24,0,18.8496,0,Ground
347,-22,1,-22,0,18.8496,0,Ground
348,-22,1,-20,0,18.8496,0,Ground
349,-22,1,-18,0,18.8496,0,Ground
350,-22,1,-16,0,18.8496,0,Ground
351,-22,1,-14,0,18.8496,0,Ground
352,-22,1,-12,0,18.8496,0,Ground
353,-22,1,-10,0,18.8496,0,Ground
354,-22,1,-8,0,18.8496,0,Ground
355,-22,1,-6,0,18.8496,0,Ground
356,-22,1,-4,0,18.8496,0,Ground
357,-22,1,-2,0,18.8496,0,Ground
358,-22,1,-0,0,18.8496,0,Ground
359,-22,1,2,0,18.8496,0,Ground
360,-20,1,2,0,18.8496,0,Ground
361,-18,1,2,0,18.8496,0,Ground
362,-16,1,2,0,18.8496,0,Ground
363,-14,1,2,0,18.8496,0,Ground
364,-12,1,2,0,18.8496,0,Ground
365,-10,1,2,0,18.8496,0,Ground
366,-8,1,2,0,18.8496,0,Ground
367,-6,1,2,0,18.8496,0,Ground
368,-4,1,2,0,18.8496,0,Ground
369,-2,1,2,0,18.8496,0,Ground
370,-0,1,2,0,18.8496,0,Ground
371,2,1,2,0,18.8496,0,Ground
372,4,1,2,0,18.8496,0,Ground
373,6,1,2,0,18.8496,0,Ground
374,8,1,2,0,18.8496,0,Ground
375,10,1,2,0,18.8496,0,Ground
376,12,1,2,0,18.8496,0,Ground
377,14,1,2,0,18.8496,0,Ground
378,16,1,2,0,18.8496,0,Ground
379,18,1,2,0,18.8496,0,Ground
380,20,1,2,0,18.8496,0,Ground
381,20,1,-0,0,18.8496,0,Ground
382,20,1,-2,0,18.8496,0,Ground
383,20,1,-4,0,18.8496,0,Ground
384,20,1,-6,0,18.8496,0,Ground
385,20,1,-8,0,18.8496,0,Ground
386,20,1,-10,0,18.8496,0,Ground
387,20,1,-12,0,18.8496,0,Ground
388,20,1,-14,0,18.8496,0,Ground
389,20,1,-16,0,18.8496,0,Ground
390,20,1,-18,0,18.8496,0,Ground
391,20,1,-20,0,18.8496,0,Ground
392,20,1,-22,0,18.8496,0,Ground
393,20,1,-24,0,18.8496,0,Ground
394,20,1,-26,0,18.8496,0,Ground
395,18,1,-26,0,18.8496,0,Ground
396,16,1,-26,0,18.8496,0,Ground
397,14,1,-26,0,18.8496,0,Ground
398,12,1,-26,0,18.8496,0,Ground
399,10,1,-26,0,18.8496,0,Ground
400,8,1,-26,0,18.8496,0,Ground
401,6,1,-26,0,18.8496,0,Ground
402,4,1,-26,0,18.8496,0,Ground
403,2,1,-26,0,18.8496,0,Ground
404,-0,1,-26,0,18.8496,0,Ground
405,-2,1,-26,0,18.8496,0,Ground
406,-4,1,-26,0,18.8496,0,Ground
407,-6,1,-26,0,18.8496,0,Ground
408,-8,1,-26,0,18.8496,0,Ground
409,-10,1,-26,0,18.8496,0,Ground
410,-12,1,-26,0,18.8496,0,Ground
411,-14,1,-26,0,18.8496,0,Ground
412,-16,1,-26,0,18.8496,0,Ground
413,-18,1,-26,0,18.8496,0,Ground
414,-7,1,2,0,28.2743,0,Wall_out
415,1,1,-19,0,0,0,InvisibleEndFloor
416,13,1,-19,0,0,0,InvisibleStartFloor
417,15,3,-23,0,0,0,TextEvent
418,11,1,-19,0,0,0,InvisibleFloor
419,9,1,-19,0,0,0,InvisibleFloor
420,9,1,-17,0,0,0,InvisibleFloor
421,9,1,-21,0,0,0,InvisibleFloor
422,7,1,-21,0,0,0,InvisibleFloor
423,5,1,-21,0,0,0,InvisibleFloor
424,5,1,-19,0,0,0,InvisibleFloor
425,3,1,-19,0,0,0,InvisibleFloor
426,5,1,-17,0,0,0,InvisibleFloor
427,7,1,-19,0,0,0,SlipThroughFloor
428,7,1,-17,0,0,0,SlipThroughFloor
429,11,1,-17,0,0,0,SlipThroughFloor
430,11,1,-15,0,0,0,SlipThroughFloor
431,9,1,-15,0,0,0,SlipThroughFloor
432,7,1,-15,0,0,0,SlipThroughFloor
433,5,1,-15,0,0,0,SlipThroughFloor
434,3,1,-15,0,0,0,SlipThroughFloor
435,3,1,-17,0,0,0,SlipThroughFloor
436,3,1,-21,0,0,0,SlipThroughFloor
437,3,1,-23,0,0,0,SlipThroughFloor
438,5,1,-23,0,0,0,SlipThroughFloor
439,7,1,-23,0,0,0,SlipThroughFloor
440,9,1,-23,0,0,0,SlipThroughFloor
441,11,1,-23,0,0,0,SlipThroughFloor
442,11,1,-21,0,0,0,SlipThroughFloor
443,10,1,-8,0,7.85398,0,Flor
444,12,1,-10,0,7.85398,0,Flor_I
445,-0,1,-16,0,6.28319,0,Flor
446,14,1,-15,0,10.9956,0,Wall
447,-0,4,-16,0,21.9911,0,Signboard
448,14,3,-14,0,32.9867,0,Signboard
