Index, pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,ObjName
242,-14,1,0,0,766.55,0,Flor_L_one
243,-14,1,0,0,768.121,0,Flor_I_one
244,-14,1,-2,0,768.121,0,Flor_I_one
245,-14,1,-4,0,768.121,0,Flor_I_one
246,-12,1,-23,0,771.263,0,Wall
247,-12,1,-21,0,771.263,0,Wall
248,-12,1,-19,0,771.263,0,Wall
249,-12,1,-17,0,771.263,0,Wall
250,-12,1,-15,0,771.263,0,Wall
251,-12,1,-13,0,771.263,0,Wall
252,-12,1,-11,0,771.263,0,Wall
253,-12,1,-9,0,771.263,0,Wall
254,-12,1,-7,0,771.263,0,Wall
255,-12,1,-6,0,771.263,0,Wall
256,-11,1,-1,0,771.263,0,NarrowRoad1
257,-12,1,-24,0,775.975,0,Pillar
258,16,1,0,0,775.975,0,Key
259,12,1,-24,0,777.546,0,Pillar
260,18,1,-18,0,824.67,0,Flor_I_one
261,18,1,-20,0,824.67,0,Flor_I_one
262,16,-8,-21,0,826.241,0,UpDownFloor
263,16,1,-18,0,826.241,0,Flor
264,18,1,-18,0,826.241,0,Flor
265,12,1,2,0,829.382,0,Pillar
266,20,1,-16,0,837.236,0,Pillar
267,19,1,-9,0,841.949,0,Wall
268,17,1,-9,0,841.949,0,Wall
269,15,1,-9,0,841.949,0,Wall
270,13,1,-9,0,841.949,0,Wall
271,20,1,-9,0,851.374,0,Pillar
272,-19,3,-21,0,0,0,TextEvent
273,-13,2,-4,0,0,0,TextEvent
274,16,-6,-21,0,0,0,Event
275,14,1,-18,0,4.71239,0,Flor_I
276,14,1,-26,0,0,0,TextEvent
277,-16,2,-17,0,15.708,0,Sayaka_s
