Index, pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,ObjName
135,-23,0,-4,0,230.907,0,Wall
136,-23,0,-6,0,230.907,0,Wall
137,-23,0,-8,0,230.907,0,Wall
138,-22,0,-9,0,232.478,0,Wall
139,-20,0,-9,0,232.478,0,Wall
140,-18,0,-9,0,232.478,0,Wall
141,-16,0,-9,0,232.478,0,Wall
142,-14,0,-9,0,232.478,0,Wall
143,-12,0,-9,0,232.478,0,Wall
144,-10,0,-9,0,232.478,0,Wall
145,-8,0,-9,0,232.478,0,Wall
146,-6,0,-9,0,232.478,0,Wall
147,-4,0,-9,0,232.478,0,Wall
148,-2,0,-9,0,232.478,0,Wall
149,0,0,-9,0,232.478,0,Wall
150,2,0,-9,0,232.478,0,Wall
151,4,0,-9,0,232.478,0,Wall
152,5,0,-8,0,237.19,0,Wall
153,5,0,-6,0,237.19,0,Wall
154,5,0,-4,0,237.19,0,Wall
155,5,0,-2,0,237.19,0,Wall
156,5,0,0,0,237.19,0,Wall
157,-23,0,5,0,240.332,0,SwitchDoor_Red
158,-23,0,2,0,246.615,0,Wall
159,-23,0,0,0,246.615,0,Wall
160,-23,0,8,0,246.615,0,Wall
161,-23,0,10,0,246.615,0,Wall
162,-19,0,13,0,248.186,0,Flor_I_one
163,-17,0,13,0,248.186,0,Flor_I_one
164,-15,0,13,0,248.186,0,Flor_I_one
165,-13,0,13,0,248.186,0,Flor_I_one
166,-11,0,13,0,248.186,0,Flor_I_one
167,-11,0,13,0,252.898,0,Flor_L_one
168,-21,0,13,0,254.469,0,Flor_L_one
169,-21,0,13,0,256.04,0,Flor_I_one
170,-21,0,15,0,256.04,0,Flor_I_one
171,-21,0,17,0,256.04,0,Flor_I_one
172,-21,0,19,0,256.04,0,Flor_I_one
173,-11,0,21,0,265.465,0,Flor_I_one
174,-11,0,19,0,265.465,0,Flor_I_one
175,-11,0,17,0,265.465,0,Flor_I_one
176,-11,0,15,0,265.465,0,Flor_I_one
177,-13,0,19,0,270.177,0,Flor
178,-21,0,21,0,274.89,0,Flor_L_one
179,-21,0,21,0,276.46,0,Flor_I_one
180,-19,0,21,0,276.46,0,Flor_I_one
181,-17,0,21,0,276.46,0,Flor_I_one
182,-15,0,21,0,276.46,0,Flor_I_one
183,-13,0,21,0,276.46,0,Flor_I_one
184,-11,0,21,0,276.46,0,Flor_L_one
185,-15,0,19,0,276.46,0,Flor
186,-17,0,19,0,276.46,0,Flor
187,-19,0,19,0,276.46,0,Flor
188,-21,0,19,0,276.46,0,Flor
189,-21,0,17,0,276.46,0,Flor
190,-21,0,15,0,276.46,0,Flor
191,-21,0,13,0,276.46,0,Flor
192,-19,0,13,0,276.46,0,Flor
193,-17,0,13,0,276.46,0,Flor
194,-15,0,13,0,276.46,0,Flor
195,-13,0,13,0,276.46,0,Flor
196,-13,0,15,0,276.46,0,Flor
197,-13,0,17,0,276.46,0,Flor
198,-15,0,17,0,276.46,0,Flor
199,-17,0,17,0,276.46,0,Flor
200,-19,0,17,0,276.46,0,Flor
201,-19,0,15,0,276.46,0,Flor
202,-17,0,15,0,276.46,0,Flor
203,-15,0,15,0,276.46,0,Flor
204,-20,0,18,0,278.031,0,Key
205,-13,0,17,0,279.602,0,Switch_Red
206,-9,0,12,0,281.173,0,Wall
207,-9,0,14,0,281.173,0,Wall
208,-9,0,16,0,281.173,0,Wall
209,-9,0,18,0,281.173,0,Wall
210,-9,0,20,0,281.173,0,Wall
211,-9,0,22,0,281.173,0,Wall
212,-10,0,23,0,285.885,0,Wall
213,-12,0,23,0,285.885,0,Wall
214,-14,0,23,0,285.885,0,Wall
215,-16,0,23,0,285.885,0,Wall
216,-18,0,23,0,285.885,0,Wall
217,-20,0,23,0,285.885,0,Wall
218,-22,0,23,0,285.885,0,Wall
219,-23,0,22,0,296.881,0,Wall
220,-23,0,20,0,296.881,0,Wall
221,-23,0,18,0,296.881,0,Wall
222,-23,0,16,0,296.881,0,Wall
223,-23,0,14,0,296.881,0,Wall
224,-23,0,12,0,296.881,0,Wall
225,-23,0,-1,0,301.593,0,Pillar
226,-25,0,-5,0,303.164,0,Flor_I_one
227,-25,0,-3,0,303.164,0,Flor_I_one
228,-25,0,-1,0,303.164,0,Flor_I_one
229,-25,0,1,0,303.164,0,Flor_I_one
230,-25,0,3,0,303.164,0,Flor_I_one
231,-25,0,5,0,303.164,0,Flor_I_one
232,-25,0,7,0,303.164,0,Flor_I_one
233,-25,0,9,0,303.164,0,Flor_I_one
234,-27,0,9,0,307.876,0,Flor_I_one
235,-29,0,9,0,307.876,0,Flor_I_one
236,-31,0,9,0,307.876,0,Flor_I_one
237,-33,0,9,0,307.876,0,Flor_I_one
238,-35,0,9,0,307.876,0,Flor_I_one
239,-35,0,7,0,318.872,0,Flor_I_one
240,-35,0,5,0,318.872,0,Flor_I_one
241,-35,0,3,0,318.872,0,Flor_I_one
242,-35,0,1,0,318.872,0,Flor_I_one
243,-35,0,-1,0,318.872,0,Flor_I_one
244,-35,0,-3,0,318.872,0,Flor_I_one
245,-35,0,-5,0,318.872,0,Flor_I_one
246,-35,0,-7,0,318.872,0,Flor_I_one
247,-25,0,-7,0,323.584,0,Flor_I_one
248,-27,0,-7,0,323.584,0,Flor_I_one
249,-29,0,-7,0,323.584,0,Flor_I_one
250,-31,0,-7,0,323.584,0,Flor_I_one
251,-33,0,-7,0,323.584,0,Flor_I_one
252,-35,0,-7,0,323.584,0,Flor_L_one
253,-25,0,-7,0,328.297,0,Flor_L_one
254,-25,0,9,0,339.292,0,Flor_L_one
255,-35,0,9,0,344.005,0,Flor_L_one
256,-33,0,7,0,344.005,0,Flor
257,-31,0,7,0,344.005,0,Flor
258,-29,0,7,0,344.005,0,Flor
259,-27,0,7,0,344.005,0,Flor
260,-25,0,7,0,344.005,0,Flor
261,-25,0,5,0,344.005,0,Flor
262,-27,0,5,0,344.005,0,Flor
263,-29,0,5,0,344.005,0,Flor
264,-31,0,5,0,344.005,0,Flor
265,-33,0,5,0,344.005,0,Flor
266,-33,0,3,0,344.005,0,Flor
267,-31,0,3,0,344.005,0,Flor
268,-29,0,3,0,344.005,0,Flor
269,-27,0,3,0,344.005,0,Flor
270,-25,0,3,0,344.005,0,Flor
271,-25,0,1,0,344.005,0,Flor
272,-27,0,1,0,344.005,0,Flor
273,-29,0,1,0,344.005,0,Flor
274,-31,0,1,0,344.005,0,Flor
275,-33,0,1,0,344.005,0,Flor
276,-33,0,-1,0,344.005,0,Flor
277,-31,0,-1,0,344.005,0,Flor
278,-29,0,-1,0,344.005,0,Flor
279,-27,0,-1,0,344.005,0,Flor
280,-25,0,-1,0,344.005,0,Flor
281,-25,0,-3,0,344.005,0,Flor
282,-25,0,-5,0,344.005,0,Flor
283,-25,0,-7,0,344.005,0,Flor
284,-27,0,-7,0,344.005,0,Flor
285,-27,0,-5,0,344.005,0,Flor
286,-27,0,-3,0,344.005,0,Flor
287,-29,0,-3,0,344.005,0,Flor
288,-29,0,-5,0,344.005,0,Flor
289,-29,0,-7,0,344.005,0,Flor
290,-31,0,-7,0,344.005,0,Flor
291,-31,0,-5,0,344.005,0,Flor
292,-31,0,-3,0,344.005,0,Flor
293,-33,0,-3,0,344.005,0,Flor
294,-33,0,-5,0,344.005,0,Flor
295,-33,0,-7,0,344.005,0,Flor
296,-24,0,-9,0,345.576,0,Wall
297,-26,0,-9,0,345.576,0,Wall
298,-28,0,-9,0,345.576,0,Wall
299,-30,0,-9,0,345.576,0,Wall
300,-32,0,-9,0,345.576,0,Wall
301,-34,0,-9,0,345.576,0,Wall
302,-36,0,-9,0,345.576,0,Wall
303,-37,0,-8,0,347.146,0,Wall
304,-37,0,-6,0,347.146,0,Wall
305,-37,0,-4,0,347.146,0,Wall
306,-37,0,-2,0,347.146,0,Wall
307,-37,0,0,0,347.146,0,Wall
308,-37,0,2,0,347.146,0,Wall
309,-37,0,4,0,347.146,0,Wall
310,-37,0,6,0,347.146,0,Wall
311,-37,0,8,0,347.146,0,Wall
312,-37,0,10,0,347.146,0,Wall
313,-36,0,11,0,364.425,0,Wall
314,-34,0,11,0,364.425,0,Wall
315,-32,0,11,0,364.425,0,Wall
316,-29,0,11,0,364.425,0,KeyDoor
317,-26,0,11,0,370.708,0,Wall
318,-24,0,11,0,370.708,0,Wall
319,-33,0,-4,0,373.85,0,Switch
320,-28,0,-4,0,373.85,0,Switch_Red
321,-25,0,13,0,3.14159,0,Flor_I
322,-27,0,13,0,3.14159,0,Flor_I
323,-25,0,13,0,7.85398,0,Flor_L_one
324,-25,0,17,0,12.5664,0,Flor_L_one
325,-25,0,17,0,14.1372,0,Flor_I_one
326,-25,0,15,0,14.1372,0,Flor_I_one
327,-27,0,17,0,18.8496,0,Flor_I_one
328,-29,0,17,0,18.8496,0,Flor_I_one
329,-31,0,17,0,18.8496,0,Flor_I_one
330,-35,0,17,0,18.8496,0,Flor_I_one
331,-35,0,13,0,21.9911,0,Flor_L_one
332,-35,0,17,0,29.8451,0,Flor_L_one
333,-35,0,13,0,36.1283,0,Flor_I_one
334,-33,0,13,0,40.8407,0,Flor_I_one
335,-31,0,13,0,40.8407,0,Flor_I_one
336,-29,0,13,0,40.8407,0,Flor_I_one
337,-25,0,15,0,40.8407,0,Flor
338,-25,0,17,0,40.8407,0,Flor
339,-27,0,17,0,40.8407,0,Flor
340,-27,0,15,0,40.8407,0,Flor
341,-29,0,15,0,40.8407,0,Flor
342,-29,0,17,0,40.8407,0,Flor
343,-31,0,17,0,40.8407,0,Flor
344,-31,0,15,0,40.8407,0,Flor
345,-24,0,19,0,53.4071,0,Wall
346,-26,0,19,0,53.4071,0,Wall
347,-28,0,19,0,53.4071,0,Wall
348,-30,0,19,0,53.4071,0,Wall
349,-32,0,19,0,53.4071,0,Wall
350,-34,0,19,0,53.4071,0,Wall
351,-36,0,19,0,53.4071,0,Wall
352,-37,0,12,0,58.1195,0,Wall
353,-37,0,14,0,58.1195,0,Wall
354,-37,0,16,0,58.1195,0,Wall
355,-37,0,18,0,58.1195,0,Wall
356,-33,0,17,0,12.5664,0,Flor_I_one
357,-35,0,15,0,17.2788,0,Flor_I_one
358,-34,0,15,0,17.2788,0,UpDownFloor
359,-33,8,15,0,17.2788,0,Event
360,-6,1,-6,0,0,0,TextEvent
361,-40,1,13,0,0,0,TextEvent
